Age,VIP,HomePlanet,Cabin,Transported
39,FALSE,Europa,D/239/P,FALSE
14,FALSE,Earth,E/502/S,FALSE
14,FALSE,Earth,F/1572/P,FALSE
45,FALSE,Earth,G/1229/S,TRUE
22,FALSE,Earth,G/1230/S,TRUE
36,FALSE,Mars,F/1574/P,TRUE
19,FALSE,Europa,B/288/S,TRUE
59,FALSE,Europa,B/288/S,TRUE
31,FALSE,Earth,B/288/S,FALSE
31,FALSE,Europa,C/281/S,TRUE
39,FALSE,Europa,C/281/S,FALSE
28,FALSE,Europa,C/281/S,TRUE
19,FALSE,Europa,C/281/S,TRUE
29,FALSE,Europa,C/245/P,TRUE
0,FALSE,Earth,G/1219/P,TRUE
15,FALSE,Earth,G/1219/P,TRUE
18,FALSE,Earth,F/1450/S,FALSE
49,FALSE,Europa,C/282/S,TRUE
36,FALSE,Earth,F/1451/S,TRUE
40,FALSE,Europa,C/283/S,TRUE
56,FALSE,Europa,C/283/S,TRUE
67,FALSE,Earth,G/1231/S,TRUE
44,FALSE,Earth,E/495/P,FALSE
17,FALSE,Earth,G/1232/S,FALSE
27,FALSE,Mars,F/1579/P,TRUE
23,FALSE,Mars,F/1579/P,FALSE
28,FALSE,Mars,F/1452/S,FALSE
54,FALSE,Mars,F/1453/S,TRUE
26,FALSE,Mars,F/1454/S,TRUE
40,TRUE,Europa,A/83/P,FALSE
39,FALSE,Europa,A/83/P,TRUE
40,FALSE,Europa,C/246/P,TRUE
20,FALSE,Earth,F/1457/S,TRUE
18,FALSE,Earth,G/1235/S,TRUE
17,FALSE,Mars,F/1583/P,FALSE
35,FALSE,Europa,B/250/P,TRUE
31,FALSE,Earth,G/1237/S,FALSE
40,FALSE,Earth,G/1223/P,FALSE
50,FALSE,Europa,C/284/S,TRUE
21,FALSE,Earth,F/1458/S,FALSE
29,FALSE,Earth,E/496/P,FALSE
63,FALSE,Europa,A/92/S,TRUE
19,FALSE,Mars,F/1584/P,TRUE
36,FALSE,Mars,D/240/P,FALSE
48,FALSE,Earth,F/1585/P,FALSE
33,FALSE,Europa,E/497/P,FALSE
28,FALSE,Mars,D/226/S,FALSE
39,FALSE,Mars,G/1224/P,FALSE
27,FALSE,Earth,G/1239/S,TRUE
58,FALSE,Europa,B/289/S,TRUE
44,FALSE,Europa,B/290/S,TRUE
23,FALSE,Earth,G/1226/P,TRUE
21,FALSE,Earth,F/1586/P,TRUE
53,FALSE,Europa,C/247/P,FALSE
14,FALSE,Europa,C/247/P,TRUE
17,FALSE,Earth,G/1227/P,TRUE
25,FALSE,Europa,C/285/S,TRUE
44,TRUE,Europa,C/285/S,FALSE
24,FALSE,Europa,C/285/S,TRUE
24,FALSE,Earth,G/1240/S,FALSE
24,FALSE,Earth,G/1241/S,TRUE
0,FALSE,Earth,G/1242/S,TRUE
7,FALSE,Earth,G/1242/S,FALSE
3,FALSE,Earth,G/1242/S,TRUE
18,FALSE,Earth,F/1461/S,TRUE
4,FALSE,Earth,G/1242/S,FALSE
40,FALSE,Europa,B/292/S,TRUE
16,FALSE,Earth,G/1244/S,FALSE
25,FALSE,Europa,B/294/S,TRUE
10,FALSE,Earth,G/1245/S,TRUE
40,FALSE,Earth,G/1229/P,TRUE
19,FALSE,Mars,F/1591/P,TRUE
15,FALSE,Europa,B/251/P,TRUE
24,FALSE,Earth,G/1230/P,FALSE
21,FALSE,Mars,F/1465/S,TRUE
29,FALSE,Earth,F/1466/S,FALSE
37,TRUE,Mars,D/227/S,FALSE
49,FALSE,Earth,G/1247/S,FALSE
42,FALSE,Earth,G/1231/P,FALSE
54,FALSE,Earth,G/1231/P,TRUE
33,FALSE,Earth,G/1232/P,FALSE
27,FALSE,Europa,C/250/P,FALSE
53,FALSE,Earth,G/1248/S,FALSE
28,FALSE,Earth,F/1467/S,TRUE
24,FALSE,Europa,C/286/S,TRUE
20,FALSE,Earth,F/1596/P,FALSE
0,FALSE,Earth,G/1233/P,FALSE
24,FALSE,Earth,F/1597/P,FALSE
28,FALSE,Earth,G/1234/P,TRUE
42,FALSE,Mars,F/1598/P,TRUE
32,TRUE,Europa,C/287/S,FALSE
36,FALSE,Europa,B/252/P,TRUE
40,FALSE,Europa,B/252/P,TRUE
30,FALSE,Earth,F/1599/P,FALSE
34,FALSE,Mars,E/499/P,FALSE
37,FALSE,Mars,F/1601/P,FALSE
41,FALSE,Europa,B/295/S,TRUE
25,FALSE,Europa,B/295/S,TRUE
39,FALSE,Mars,F/1602/P,TRUE
0,FALSE,Earth,G/1235/P,TRUE
54,FALSE,Mars,F/1603/P,FALSE
16,FALSE,Earth,G/1236/P,FALSE
0,FALSE,Earth,G/1251/S,TRUE
13,FALSE,Earth,G/1251/S,TRUE
46,FALSE,Mars,F/1470/S,FALSE
23,FALSE,Earth,G/1237/P,FALSE
18,FALSE,Earth,F/1471/S,FALSE
27,FALSE,Earth,F/1604/P,FALSE
24,FALSE,Earth,G/1238/P,FALSE
27,FALSE,Europa,B/253/P,TRUE
24,FALSE,Earth,D/241/P,FALSE
25,TRUE,Europa,A/93/S,TRUE
30,FALSE,Europa,B/296/S,TRUE
19,FALSE,Earth,G/1239/P,FALSE
18,FALSE,Earth,F/1605/P,FALSE
49,FALSE,Europa,E/500/P,TRUE
64,FALSE,Earth,G/1240/P,FALSE
26,FALSE,Mars,E/506/S,TRUE
53,FALSE,Earth,F/1606/P,FALSE
27,FALSE,Mars,D/242/P,TRUE
27,FALSE,Europa,B/254/P,TRUE
25,FALSE,Mars,F/1472/S,FALSE
33,FALSE,Earth,E/507/S,TRUE
27,FALSE,Europa,C/289/S,FALSE
20,FALSE,Europa,C/251/P,TRUE
39,FALSE,Europa,B/255/P,TRUE
27,FALSE,Mars,E/502/P,FALSE
19,FALSE,Mars,F/1476/S,TRUE
22,FALSE,Earth,F/1609/P,FALSE
3,FALSE,Earth,G/1252/S,FALSE
24,FALSE,Earth,E/508/S,FALSE
41,FALSE,Mars,F/1477/S,TRUE
18,FALSE,Mars,F/1477/S,TRUE
63,FALSE,Earth,G/1244/P,FALSE
19,FALSE,Europa,B/298/S,FALSE
39,FALSE,Europa,B/298/S,TRUE
22,FALSE,Europa,"",TRUE
41,FALSE,Mars,F/1611/P,FALSE
44,FALSE,Europa,A/94/S,FALSE
39,TRUE,Europa,A/94/S,FALSE
29,FALSE,Mars,D/244/P,TRUE
37,FALSE,Mars,D/244/P,FALSE
41,FALSE,Europa,C/252/P,TRUE
18,FALSE,Earth,F/1480/S,FALSE
27,FALSE,Earth,G/1245/P,FALSE
55,FALSE,Europa,B/299/S,TRUE
21,FALSE,Earth,E/503/P,TRUE
28,FALSE,Europa,B/300/S,TRUE
43,FALSE,Europa,B/300/S,TRUE
32,FALSE,Earth,G/1253/S,FALSE
23,FALSE,Earth,F/1612/P,TRUE
5,FALSE,Earth,G/1246/P,TRUE
14,FALSE,Earth,G/1254/S,FALSE
24,FALSE,Earth,F/1613/P,FALSE
22,FALSE,Earth,G/1257/S,TRUE
14,FALSE,Earth,F/1484/S,TRUE
20,FALSE,Earth,E/504/P,FALSE
17,FALSE,Earth,G/1258/S,FALSE
20,FALSE,Earth,F/1485/S,FALSE
22,FALSE,Earth,G/1259/S,TRUE
15,FALSE,Earth,G/1248/P,TRUE
67,FALSE,Mars,D/245/P,TRUE
28,FALSE,Europa,C/253/P,FALSE
57,FALSE,Europa,D/246/P,FALSE
21,FALSE,Earth,G/1249/P,TRUE
34,FALSE,Mars,F/1486/S,FALSE
17,FALSE,Mars,E/510/S,FALSE
33,FALSE,Earth,F/1614/P,TRUE
33,FALSE,Europa,C/291/S,FALSE
28,FALSE,Europa,C/291/S,FALSE
18,FALSE,Mars,F/1487/S,TRUE
28,FALSE,Mars,F/1615/P,TRUE
13,FALSE,Earth,G/1261/S,FALSE
38,FALSE,Earth,F/1616/P,FALSE
39,FALSE,Europa,B/301/S,FALSE
18,FALSE,Europa,"",TRUE
43,FALSE,Earth,F/1488/S,FALSE
32,FALSE,Earth,F/1489/S,FALSE
29,FALSE,Europa,F/1490/S,FALSE
45,FALSE,Mars,F/1490/S,FALSE
25,FALSE,Mars,F/1490/S,TRUE
64,FALSE,Earth,F/1491/S,FALSE
18,FALSE,Earth,F/1617/P,FALSE
44,FALSE,Earth,E/506/P,FALSE
15,FALSE,Earth,G/1251/P,TRUE
21,FALSE,Earth,"",FALSE
33,FALSE,Mars,F/1620/P,FALSE
3,FALSE,Earth,G/1253/P,FALSE
19,FALSE,Earth,G/1253/P,TRUE
37,FALSE,Earth,G/1254/P,FALSE
24,FALSE,Earth,F/1621/P,FALSE
26,FALSE,Earth,G/1256/P,FALSE
26,FALSE,Mars,F/1493/S,TRUE
26,FALSE,Mars,F/1493/S,TRUE
22,FALSE,Earth,F/1494/S,FALSE
26,FALSE,Mars,F/1495/S,FALSE
27,FALSE,Earth,F/1622/P,FALSE
27,FALSE,Earth,F/1496/S,TRUE
37,FALSE,Earth,F/1497/S,TRUE
22,FALSE,Earth,G/1257/P,FALSE
24,FALSE,Earth,G/1258/P,TRUE
23,FALSE,Europa,G/1264/S,FALSE
18,FALSE,Earth,F/1624/P,FALSE
28,FALSE,Earth,G/1266/S,FALSE
4,FALSE,Earth,G/1267/S,TRUE
23,FALSE,Earth,G/1268/S,TRUE
2,FALSE,Earth,G/1268/S,TRUE
46,FALSE,Earth,G/1268/S,FALSE
0,FALSE,Earth,G/1268/S,FALSE
16,FALSE,Mars,F/1626/P,FALSE
19,FALSE,Mars,D/228/S,FALSE
34,FALSE,Europa,B/305/S,FALSE
34,FALSE,Europa,B/305/S,TRUE
24,FALSE,Earth,G/1269/S,FALSE
28,FALSE,Earth,G/1270/S,FALSE
44,FALSE,Europa,B/306/S,TRUE
35,FALSE,Europa,B/306/S,TRUE
20,FALSE,Earth,G/1259/P,FALSE
18,FALSE,Earth,F/1500/S,FALSE
43,FALSE,Earth,G/1260/P,FALSE
48,FALSE,Earth,F/1627/P,FALSE
46,FALSE,Mars,E/513/S,TRUE
75,FALSE,Mars,"",TRUE
24,FALSE,Europa,B/307/S,TRUE
34,FALSE,Earth,G/1261/P,FALSE
29,FALSE,Mars,"",FALSE
46,FALSE,Mars,F/1501/S,TRUE
22,FALSE,Earth,G/1271/S,FALSE
42,FALSE,Mars,E/514/S,FALSE
46,FALSE,Mars,F/1629/P,TRUE
15,FALSE,Earth,E/508/P,FALSE
42,FALSE,Mars,F/1502/S,FALSE
31,FALSE,Mars,E/515/S,FALSE
9,FALSE,Mars,F/1502/S,TRUE
34,FALSE,Earth,F/1503/S,FALSE
21,FALSE,Earth,G/1264/P,FALSE
16,FALSE,Earth,F/1630/P,FALSE
40,FALSE,Earth,F/1630/P,FALSE
23,FALSE,Earth,F/1504/S,TRUE
6,FALSE,Earth,G/1265/P,FALSE
17,FALSE,Earth,F/1505/S,TRUE
37,FALSE,Earth,F/1506/S,TRUE
30,FALSE,Europa,C/293/S,TRUE
32,FALSE,Europa,C/293/S,TRUE
41,FALSE,Europa,C/293/S,TRUE
43,FALSE,Europa,C/255/P,FALSE
17,FALSE,Earth,E/517/S,FALSE
37,FALSE,Europa,B/257/P,TRUE
18,FALSE,Earth,"",TRUE
1,FALSE,Earth,G/1267/P,FALSE
38,FALSE,Earth,G/1267/P,FALSE
25,FALSE,Earth,F/1633/P,FALSE
6,FALSE,Earth,G/1267/P,FALSE
1,FALSE,Earth,G/1267/P,TRUE
7,FALSE,Earth,G/1267/P,TRUE
24,FALSE,Europa,F/1634/P,FALSE
19,FALSE,Earth,F/1634/P,TRUE
26,FALSE,Europa,B/309/S,TRUE
49,FALSE,Earth,G/1268/P,FALSE
18,FALSE,Earth,G/1269/P,FALSE
25,FALSE,Earth,G/1270/P,FALSE
46,FALSE,Earth,F/1507/S,FALSE
33,FALSE,Earth,G/1271/P,FALSE
10,FALSE,Earth,G/1271/P,TRUE
38,FALSE,Earth,G/1272/P,TRUE
23,FALSE,Mars,E/512/P,FALSE
26,FALSE,Earth,G/1273/P,TRUE
16,FALSE,Earth,G/1274/P,FALSE
29,FALSE,Earth,E/518/S,TRUE
35,FALSE,Europa,C/256/P,TRUE
58,FALSE,Earth,F/1508/S,FALSE
17,FALSE,Earth,G/1273/S,TRUE
16,FALSE,Earth,"",TRUE
2,FALSE,Earth,G/1274/S,TRUE
13,FALSE,Earth,"",FALSE
18,FALSE,Mars,F/1636/P,TRUE
29,FALSE,Earth,E/519/S,TRUE
21,FALSE,Earth,F/1509/S,FALSE
43,FALSE,Europa,C/295/S,TRUE
69,FALSE,Earth,G/1275/S,FALSE
40,FALSE,Earth,G/1275/S,FALSE
1,FALSE,Earth,G/1275/S,TRUE
36,FALSE,Mars,F/1512/S,TRUE
60,FALSE,Earth,G/1276/P,FALSE
17,FALSE,Earth,G/1276/P,TRUE
49,FALSE,Earth,G/1276/P,FALSE
23,FALSE,Earth,G/1276/P,FALSE
39,FALSE,Earth,F/1638/P,FALSE
53,FALSE,Earth,"",TRUE
26,FALSE,Earth,G/1277/P,TRUE
31,FALSE,Europa,C/296/S,FALSE
48,FALSE,Europa,C/296/S,TRUE
26,FALSE,Europa,C/296/S,FALSE
25,FALSE,Mars,F/1513/S,TRUE
25,FALSE,Europa,B/310/S,TRUE
30,FALSE,Earth,F/1639/P,FALSE
27,FALSE,Earth,G/1278/S,TRUE
23,FALSE,Earth,G/1278/P,FALSE
24,FALSE,Earth,G/1278/P,FALSE
47,FALSE,Earth,G/1278/P,TRUE
37,FALSE,Earth,G/1279/P,FALSE
24,FALSE,Mars,F/1640/P,TRUE
21,FALSE,Earth,G/1281/P,FALSE
42,FALSE,Mars,F/1515/S,TRUE
39,FALSE,Earth,F/1517/S,FALSE
28,FALSE,Earth,F/1642/P,FALSE
32,FALSE,Earth,E/514/P,FALSE
31,FALSE,Europa,B/311/S,FALSE
13,FALSE,Earth,"",TRUE
41,FALSE,Earth,F/1520/S,TRUE
21,FALSE,Earth,F/1644/P,FALSE
27,FALSE,Earth,G/1284/P,FALSE
9,FALSE,Earth,G/1284/P,TRUE
36,FALSE,Europa,D/229/S,FALSE
30,FALSE,Europa,D/229/S,TRUE
27,FALSE,Earth,G/1281/S,FALSE
40,FALSE,Earth,F/1521/S,FALSE
41,FALSE,Europa,C/257/P,FALSE
16,FALSE,Europa,B/258/P,TRUE
36,TRUE,Europa,B/258/P,TRUE
15,FALSE,Europa,D/230/S,FALSE
39,FALSE,Europa,D/230/S,TRUE
21,FALSE,Mars,F/1522/S,TRUE
24,FALSE,Earth,F/1645/P,TRUE
28,FALSE,Mars,F/1646/P,FALSE
47,FALSE,Earth,G/1283/S,FALSE
55,FALSE,Earth,G/1287/P,FALSE
0,FALSE,Earth,G/1287/P,TRUE
22,FALSE,Earth,E/516/P,TRUE
26,FALSE,Earth,G/1287/P,TRUE
62,FALSE,Mars,F/1523/S,FALSE
53,FALSE,Mars,E/524/S,FALSE
29,FALSE,Earth,G/1284/S,FALSE
21,FALSE,Earth,G/1288/P,FALSE
18,FALSE,Earth,G/1285/S,TRUE
34,FALSE,Mars,E/525/S,TRUE
19,FALSE,Earth,F/1648/P,FALSE
14,FALSE,Earth,G/1290/P,FALSE
21,FALSE,Earth,G/1288/S,FALSE
55,FALSE,Mars,D/232/S,TRUE
18,FALSE,Europa,C/258/P,TRUE
33,FALSE,Europa,B/260/P,TRUE
35,FALSE,Europa,B/260/P,FALSE
31,FALSE,Europa,C/297/S,TRUE
27,FALSE,Europa,C/259/P,FALSE
41,FALSE,Europa,C/259/P,FALSE
13,FALSE,Earth,G/1289/S,TRUE
24,FALSE,Earth,F/1652/P,FALSE
22,FALSE,Earth,G/1293/P,FALSE
32,FALSE,Europa,B/261/P,FALSE
18,FALSE,Europa,B/261/P,TRUE
53,FALSE,Europa,"",TRUE
4,FALSE,Mars,F/1653/P,TRUE
24,FALSE,Mars,F/1653/P,TRUE
23,FALSE,Mars,F/1653/P,TRUE
1,FALSE,Mars,F/1653/P,TRUE
18,FALSE,Earth,F/1654/P,TRUE
21,FALSE,Mars,F/1655/P,FALSE
40,FALSE,Mars,D/248/P,FALSE
49,FALSE,Europa,B/313/S,TRUE
25,FALSE,Earth,G/1290/S,FALSE
21,FALSE,Earth,G/1294/P,TRUE
40,FALSE,Europa,A/96/S,TRUE
47,TRUE,Europa,A/96/S,TRUE
25,FALSE,Earth,G/1295/P,FALSE
36,FALSE,Europa,"",TRUE
39,FALSE,Earth,F/1657/P,FALSE
26,FALSE,Europa,B/262/P,TRUE
0,FALSE,Earth,G/1292/S,TRUE
14,FALSE,Earth,G/1292/S,TRUE
7,FALSE,Mars,F/1659/P,TRUE
50,FALSE,Mars,F/1527/S,TRUE
22,FALSE,Earth,F/1528/S,FALSE
17,FALSE,Earth,G/1293/S,TRUE
35,FALSE,Earth,F/1528/S,FALSE
22,FALSE,Earth,F/1529/S,FALSE
26,FALSE,Earth,G/1296/P,FALSE
24,FALSE,Earth,E/517/P,TRUE
59,FALSE,Europa,C/300/S,TRUE
24,FALSE,Mars,F/1531/S,TRUE
17,FALSE,Mars,E/530/S,FALSE
28,FALSE,Mars,F/1531/S,TRUE
38,FALSE,Earth,G/1294/S,TRUE
2,FALSE,Europa,B/315/S,TRUE
36,FALSE,Europa,B/315/S,FALSE
32,FALSE,Europa,B/315/S,TRUE
15,FALSE,Earth,E/531/S,FALSE
54,FALSE,Earth,F/1532/S,FALSE
18,FALSE,Mars,F/1660/P,TRUE
22,FALSE,Earth,F/1661/P,FALSE
23,FALSE,Earth,G/1298/P,FALSE
14,FALSE,Europa,D/249/P,TRUE
26,FALSE,Europa,D/249/P,TRUE
73,FALSE,Earth,F/1533/S,FALSE
29,FALSE,Europa,B/263/P,TRUE
29,FALSE,Mars,F/1534/S,TRUE
12,FALSE,Earth,G/1297/S,FALSE
27,FALSE,Earth,F/1535/S,FALSE
31,FALSE,Earth,G/1298/S,FALSE
26,FALSE,Earth,G/1299/S,FALSE
35,FALSE,Europa,D/250/P,TRUE
25,FALSE,Europa,A/85/P,TRUE
40,FALSE,Europa,A/85/P,TRUE
18,FALSE,Mars,E/532/S,FALSE
52,FALSE,Mars,E/532/S,FALSE
35,FALSE,Mars,F/1536/S,TRUE
51,FALSE,Earth,F/1537/S,FALSE
35,FALSE,Earth,F/1537/S,FALSE
14,FALSE,Earth,F/1538/S,FALSE
37,FALSE,Europa,C/301/S,TRUE
26,FALSE,Europa,C/301/S,TRUE
21,FALSE,Mars,G/1299/P,FALSE
45,FALSE,Europa,A/97/S,TRUE
29,FALSE,Europa,A/97/S,TRUE
39,TRUE,Europa,A/97/S,TRUE
37,FALSE,Europa,A/97/S,TRUE
22,FALSE,Earth,G/1300/P,TRUE
22,FALSE,Earth,G/1301/P,FALSE
30,FALSE,Earth,G/1300/S,FALSE
1,FALSE,Earth,"",TRUE
0,FALSE,Earth,G/1300/S,TRUE
9,FALSE,Earth,G/1302/S,FALSE
18,FALSE,Earth,G/1302/S,FALSE
29,FALSE,Mars,F/1663/P,FALSE
52,FALSE,Mars,F/1540/S,FALSE
27,FALSE,Earth,E/533/S,FALSE
54,FALSE,Europa,C/262/P,FALSE
28,FALSE,Europa,C/262/P,TRUE
65,FALSE,Europa,B/267/P,TRUE
26,FALSE,Europa,B/267/P,TRUE
29,FALSE,Earth,F/1664/P,FALSE
20,FALSE,Mars,G/1302/P,FALSE
39,FALSE,Mars,F/1541/S,FALSE
37,FALSE,Mars,F/1541/S,TRUE
20,FALSE,Earth,F/1543/S,FALSE
40,FALSE,Mars,"",TRUE
0,FALSE,Mars,E/534/S,TRUE
33,FALSE,Mars,E/534/S,FALSE
23,FALSE,Mars,F/1544/S,TRUE
32,FALSE,Earth,F/1666/P,FALSE
20,FALSE,Earth,F/1545/S,FALSE
60,FALSE,Europa,D/234/S,TRUE
53,FALSE,Earth,F/1546/S,TRUE
26,FALSE,Europa,D/236/S,TRUE
35,FALSE,Europa,D/236/S,FALSE
19,FALSE,Earth,F/1547/S,FALSE
43,FALSE,Europa,C/263/P,FALSE
29,FALSE,Europa,C/263/P,FALSE
20,FALSE,Earth,G/1304/P,FALSE
19,FALSE,Earth,F/1667/P,FALSE
21,FALSE,Earth,F/1548/S,TRUE
39,FALSE,Europa,D/251/P,TRUE
12,FALSE,Earth,G/1305/P,FALSE
20,FALSE,Earth,F/1668/P,TRUE
18,FALSE,Earth,F/1669/P,FALSE
31,FALSE,Europa,C/264/P,FALSE
35,FALSE,Earth,F/1549/S,FALSE
44,FALSE,Earth,G/1306/P,TRUE
62,FALSE,Europa,B/268/P,TRUE
23,FALSE,Mars,E/521/P,FALSE
23,TRUE,Mars,F/1670/P,FALSE
19,FALSE,Earth,F/1671/P,TRUE
29,FALSE,Earth,F/1672/P,FALSE
31,FALSE,Europa,D/238/S,TRUE
33,TRUE,Europa,D/238/S,TRUE
41,FALSE,Europa,D/238/S,FALSE
60,FALSE,Europa,C/265/P,TRUE
41,FALSE,Europa,B/317/S,TRUE
69,TRUE,Europa,B/269/P,FALSE
44,FALSE,Europa,B/269/P,TRUE
18,FALSE,Europa,B/269/P,TRUE
26,FALSE,Europa,B/269/P,TRUE
30,FALSE,Earth,F/1674/P,FALSE
34,FALSE,Mars,F/1675/P,FALSE
18,FALSE,Earth,F/1677/P,FALSE
49,FALSE,Earth,G/1306/S,TRUE
71,FALSE,Earth,F/1678/P,FALSE
19,FALSE,Earth,F/1552/S,FALSE
23,FALSE,Earth,F/1553/S,FALSE
31,FALSE,Europa,B/318/S,TRUE
40,FALSE,Europa,B/318/S,TRUE
28,FALSE,Mars,D/252/P,FALSE
17,FALSE,Europa,B/319/S,TRUE
24,FALSE,Europa,B/319/S,FALSE
54,FALSE,Europa,B/319/S,TRUE
21,FALSE,Earth,G/1310/P,FALSE
2,FALSE,Earth,F/1555/S,FALSE
20,FALSE,Earth,F/1555/S,TRUE
20,FALSE,Earth,F/1555/S,FALSE
36,FALSE,Europa,D/253/P,TRUE
25,FALSE,Earth,G/1311/P,TRUE
58,FALSE,Europa,C/302/S,FALSE
37,FALSE,Europa,C/302/S,TRUE
26,FALSE,Europa,C/302/S,FALSE
45,FALSE,Earth,G/1312/P,FALSE
44,FALSE,Earth,F/1681/P,FALSE
24,FALSE,Mars,F/1682/P,TRUE
13,FALSE,Earth,"",TRUE
4,FALSE,Earth,G/1313/P,TRUE
24,FALSE,Earth,F/1683/P,FALSE
27,FALSE,Earth,F/1683/P,FALSE
39,FALSE,Earth,E/522/P,FALSE
23,FALSE,Earth,G/1308/S,FALSE
4,FALSE,Earth,G/1308/S,FALSE
0,FALSE,Earth,G/1308/S,FALSE
22,FALSE,Mars,F/1557/S,TRUE
27,FALSE,Mars,D/254/P,FALSE
22,FALSE,Europa,C/267/P,TRUE
26,FALSE,Europa,C/268/P,TRUE
60,FALSE,Europa,C/268/P,FALSE
18,FALSE,Earth,G/1314/P,FALSE
20,FALSE,Earth,G/1315/P,FALSE
25,FALSE,Earth,E/523/P,TRUE
24,FALSE,Earth,G/1309/S,TRUE
38,FALSE,Earth,G/1310/S,TRUE
18,FALSE,Earth,F/1558/S,TRUE
45,FALSE,Europa,B/270/P,TRUE
13,FALSE,Europa,B/270/P,FALSE
28,FALSE,Europa,B/270/P,TRUE
5,FALSE,Europa,B/270/P,TRUE
20,FALSE,Earth,G/1317/P,FALSE
2,FALSE,Earth,"",TRUE
42,FALSE,Earth,G/1317/P,FALSE
0,FALSE,Earth,G/1317/P,TRUE
18,FALSE,Earth,G/1318/P,FALSE
26,FALSE,Earth,G/1319/P,FALSE
3,FALSE,Mars,E/539/S,TRUE
49,FALSE,Mars,E/539/S,TRUE
19,FALSE,Mars,E/539/S,FALSE
19,FALSE,Earth,G/1312/S,FALSE
15,FALSE,Earth,G/1320/P,FALSE
53,FALSE,Earth,G/1321/P,FALSE
0,FALSE,Earth,G/1313/S,TRUE
39,FALSE,Earth,F/1560/S,FALSE
45,FALSE,Earth,G/1313/S,FALSE
10,FALSE,Earth,G/1313/S,TRUE
1,FALSE,Earth,G/1313/S,TRUE
9,FALSE,Earth,G/1313/S,TRUE
40,FALSE,Mars,F/1686/P,FALSE
26,FALSE,Earth,F/1687/P,FALSE
18,FALSE,Earth,F/1688/P,FALSE
47,FALSE,Europa,E/524/P,FALSE
31,FALSE,Earth,G/1314/S,FALSE
13,FALSE,Mars,E/525/P,FALSE
23,FALSE,Earth,G/1315/S,TRUE
32,FALSE,Earth,F/1561/S,FALSE
32,FALSE,Earth,F/1561/S,FALSE
21,FALSE,Earth,F/1561/S,FALSE
27,FALSE,Earth,F/1561/S,FALSE
22,FALSE,Earth,G/1316/S,FALSE
18,FALSE,Earth,G/1316/S,TRUE
28,FALSE,Earth,G/1316/S,TRUE
38,FALSE,Earth,G/1316/S,TRUE
46,FALSE,Earth,F/1690/P,FALSE
44,FALSE,Europa,C/304/S,TRUE
38,FALSE,Europa,C/305/S,TRUE
28,FALSE,Europa,A/98/S,FALSE
31,FALSE,Earth,G/1317/S,FALSE
18,FALSE,Earth,G/1318/S,TRUE
18,FALSE,Earth,F/1564/S,FALSE
4,FALSE,Earth,G/1319/S,TRUE
0,FALSE,Earth,G/1319/S,TRUE
0,FALSE,Earth,G/1319/S,FALSE
23,FALSE,Earth,G/1319/S,FALSE
35,FALSE,Europa,C/271/P,FALSE
43,FALSE,Europa,B/320/S,TRUE
18,FALSE,Earth,G/1320/S,FALSE
18,FALSE,Earth,F/1566/S,FALSE
18,FALSE,Earth,F/1567/S,TRUE
49,FALSE,Earth,F/1693/P,FALSE
19,FALSE,Earth,G/1329/P,FALSE
22,FALSE,Earth,G/1330/P,TRUE
4,FALSE,Europa,C/306/S,TRUE
0,FALSE,Europa,C/306/S,TRUE
27,FALSE,Europa,C/306/S,TRUE
39,FALSE,Europa,C/306/S,TRUE
36,FALSE,Europa,C/306/S,FALSE
53,FALSE,Europa,C/306/S,TRUE
23,FALSE,Europa,C/307/S,FALSE
24,FALSE,Europa,C/307/S,TRUE
25,FALSE,Europa,E/541/S,FALSE
30,FALSE,Europa,E/541/S,FALSE
20,FALSE,Earth,G/1331/P,FALSE
40,FALSE,Mars,F/1695/P,TRUE
18,FALSE,Earth,G/1322/S,TRUE
57,FALSE,Earth,G/1332/P,TRUE
47,FALSE,Mars,D/241/S,FALSE
26,FALSE,Earth,G/1323/S,TRUE
29,FALSE,Earth,F/1569/S,FALSE
32,FALSE,Earth,G/1333/P,FALSE
30,FALSE,Europa,D/242/S,TRUE
18,FALSE,Earth,G/1334/P,TRUE
49,FALSE,Earth,F/1570/S,FALSE
33,FALSE,Europa,B/272/P,TRUE
18,FALSE,Earth,G/1335/P,FALSE
29,FALSE,Europa,A/99/S,TRUE
34,FALSE,Mars,F/1696/P,TRUE
43,FALSE,Mars,D/257/P,FALSE
18,FALSE,Mars,F/1697/P,TRUE
31,FALSE,Earth,G/1325/S,FALSE
15,FALSE,Mars,"",FALSE
3,FALSE,Mars,F/1572/S,TRUE
37,FALSE,Mars,F/1572/S,TRUE
1,FALSE,Mars,F/1572/S,TRUE
27,FALSE,Earth,E/527/P,TRUE
15,FALSE,Earth,G/1336/P,TRUE
33,FALSE,Earth,G/1327/S,TRUE
65,FALSE,Earth,G/1327/S,FALSE
19,FALSE,Earth,F/1574/S,FALSE
30,FALSE,Earth,F/1575/S,FALSE
37,FALSE,Earth,F/1575/S,FALSE
15,FALSE,Earth,F/1576/S,FALSE
19,FALSE,Earth,F/1577/S,FALSE
20,FALSE,Earth,F/1578/S,FALSE
19,FALSE,Earth,G/1328/S,FALSE
21,FALSE,Earth,F/1579/S,FALSE
20,FALSE,Earth,G/1330/S,TRUE
18,FALSE,Earth,G/1331/S,FALSE
27,FALSE,Earth,G/1337/P,FALSE
23,FALSE,Europa,D/258/P,TRUE
25,FALSE,Earth,G/1339/P,FALSE
